1	935446	935671	1	56.420000
1	937330	937572	2	81.980000
1	960066	960292	3	80.290000
1	968369	968619	4	61.980000
1	1243638	1243893	5	54.190000
1	1283670	1283975	6	71.800000
1	1447008	1447171	7	52.180000
1	2105758	2105939	8	53.950000
1	2210465	2210798	9	68.350000
1	2460453	2460928	10	309.010000
1	2478369	2478716	11	66.110000
1	2478739	2478887	12	66.190000
1	2767550	2767706	13	58.300000
1	3388011	3388348	14	60.710000
1	3817036	3817551	15	267.580000
1	4745037	4745208	16	85.590000
1	4815333	4815918	17	207.340000
1	5285792	5286040	18	86.320000
1	5956900	5957233	19	62.340000
1	5957404	5957704	20	66.850000
1	6259542	6259848	21	77.430000
1	6514419	6514655	22	51.330000
1	6614456	6614713	23	78.320000
1	6761787	6762121	24	88.210000
1	8021465	8021748	25	90.480000
1	8086320	8086768	26	154.640000
1	8178308	8178550	27	59.840000
1	8227146	8227451	28	266.270000
1	8933574	8933905	29	144.730000
1	8943639	8944021	30	100.830000
1	9313126	9313500	31	130.900000
1	9380149	9380482	32	53.640000
1	9488872	9489222	33	87.280000
1	9750170	9750417	34	55.710000
1	9989450	9989811	35	95.920000
1	10407655	10407908	36	79.790000
1	10534854	10535148	37	60.690000
1	11018713	11019029	38	87.620000
1	11322781	11322954	39	62.450000
1	11742461	11742808	40	199.700000
1	11866031	11866408	41	73.420000
1	11943368	11943508	42	62.370000
1	11969537	11969703	43	65.110000
1	12138837	12139172	44	64.360000
1	12218568	12218878	45	75.790000
1	12493627	12493963	46	122.180000
1	14091122	14091278	47	80.680000
1	14731323	14731584	48	55.420000
1	14919891	14920158	49	123.240000
1	15052110	15052540	50	89.100000
1	15059716	15060184	51	117.680000
1	15466358	15466634	52	79.260000
1	15710958	15711352	53	62.290000
1	15853504	15853741	54	73.910000
1	16161569	16161876	55	53.350000
1	16442168	16442806	56	278.550000
1	16472891	16473181	57	59.650000
1	16494210	16494545	58	89.000000
1	16693437	16693735	59	81.230000
1	16840464	16840863	60	63.670000
1	16861206	16861626	61	53.960000
1	16861633	16861993	62	93.030000
1	16940102	16940543	63	50.160000
1	16992714	16993068	64	54.380000
1	16993147	16993513	65	53.060000
1	17026732	17027036	66	72.000000
1	17077055	17077256	67	55.600000
1	17188369	17188567	68	50.430000
1	17198956	17199674	69	93.110000
1	17222462	17222825	70	92.960000
1	17796659	17796935	71	66.520000
1	17867248	17867583	72	67.580000
1	18624751	18625149	73	135.680000
1	18807250	18807501	74	104.700000
1	18976258	18976488	75	82.720000
1	18978365	18978671	76	112.290000
1	19229313	19229578	77	53.040000
1	19268195	19268460	78	54.190000
1	19536634	19536976	79	114.920000
1	19680163	19680423	80	168.790000
1	19923269	19923614	81	73.230000
1	19966992	19967284	82	77.130000
1	20106814	20107022	83	65.910000
1	20208769	20208977	84	54.190000
1	20234830	20235052	85	50.580000
1	20729272	20729612	86	66.570000
1	20732676	20732843	87	75.810000
1	21023362	21023755	88	75.330000
1	22110067	22110301	89	69.340000
1	22379004	22379190	90	52.400000
1	22778257	22778452	91	52.400000
1	23494195	23494436	92	70.930000
1	23683993	23684357	93	151.440000
1	23697318	23697665	94	77.350000
1	23745760	23746071	95	94.850000
1	23885977	23886237	96	69.610000
1	23924799	23925225	97	107.170000
1	24230268	24230553	98	91.370000
1	24306802	24307012	99	71.140000
1	24634904	24635176	100	71.120000
1	24648679	24649045	101	104.520000
1	24882205	24882498	102	58.790000
1	25051855	25052221	103	122.730000
1	25349447	25349713	104	54.190000
1	25942761	25943010	105	70.400000
1	26051579	26051830	106	66.140000
1	26137330	26137613	107	64.760000
1	26232163	26232427	108	63.040000
1	26232451	26233094	109	245.340000
1	26420617	26420853	110	56.530000
1	26481460	26481575	111	64.540000
1	26735151	26735393	112	59.460000
1	26736635	26736923	113	104.460000
1	26736985	26737379	114	75.070000
1	26745581	26745907	115	52.220000
1	26946822	26947067	116	66.980000
1	26947309	26947493	117	51.940000
1	27049719	27049907	118	51.250000
1	27051439	27051766	119	135.610000
1	27191425	27191640	120	60.380000
1	27226836	27227114	121	78.770000
1	27325951	27326294	122	72.690000
1	27481584	27481796	123	53.370000
1	27560962	27561130	124	61.260000
1	27561927	27562283	125	78.770000
1	27677211	27677511	126	78.220000
1	27756467	27756732	127	67.550000
1	27816401	27816716	128	54.840000
1	27853731	27854136	129	88.510000
1	27901499	27901728	130	51.790000
1	27919628	27919910	131	57.140000
1	28051947	28052366	132	86.360000
1	28241070	28241548	133	127.180000
1	28261343	28261625	134	67.030000
1	28617445	28617655	135	54.190000
1	28696089	28696329	136	74.200000
1	28696637	28696837	137	55.560000
1	29062837	29063329	138	171.850000
1	29211590	29211763	139	58.570000
1	29450986	29451414	140	178.250000
1	29513212	29513446	141	69.760000
1	29828117	29828442	142	90.940000
1	30715557	30715962	143	102.980000
1	31277836	31277996	144	81.850000
1	32248730	32248919	145	58.710000
1	32757393	32757768	146	136.480000
1	32816634	32816877	147	52.100000
1	32903791	32904069	148	57.670000
1	33202316	33202784	149	302.590000
1	33225757	33226017	150	112.930000
1	33282834	33283130	151	72.090000
1	33335677	33335913	152	50.310000
1	33336532	33336723	153	51.030000
1	33352211	33352411	154	57.910000
1	33446302	33446485	155	77.860000
1	33502572	33502900	156	65.580000
1	33592727	33593030	157	96.000000
1	33807954	33808278	158	115.320000
1	34628730	34628974	159	53.630000
1	35325339	35325673	160	96.220000
1	35344922	35345223	161	64.760000
1	35658916	35659115	162	69.040000
1	35686734	35686962	163	61.180000
1	35856022	35856231	164	125.960000
1	36023133	36023361	165	65.150000
1	36088219	36088439	166	54.310000
1	36554258	36554434	167	53.520000
1	36786903	36787240	168	62.480000
1	36839538	36839772	169	62.390000
1	36929813	36930221	170	120.360000
1	37236816	37237210	171	169.830000
1	37313483	37313718	172	66.900000
1	37679971	37680175	173	71.140000
1	37781214	37781372	174	56.640000
1	38157942	38158137	175	56.930000
1	38455645	38455897	176	53.860000
1	38512924	38513190	177	54.700000
1	38648696	38649099	178	61.930000
1	39269704	39270224	179	221.780000
1	39456470	39456711	180	120.590000
1	39456746	39456892	181	50.380000
1	39467287	39467424	182	56.670000
1	40388065	40388350	183	67.470000
1	40524849	40525098	184	52.480000
1	40959447	40959635	185	52.760000
1	41157231	41157476	186	58.570000
