1	960097	960291	1	121.890000
1	1243364	1243447	2	63.180000
1	1270400	1270519	3	61.600000
1	1369826	1369941	4	57.130000
1	1447304	1447411	5	59.660000
1	2179774	2179854	6	50.920000
1	2460558	2460845	7	281.730000
1	3269024	3269106	8	52.620000
1	3388177	3388282	9	61.490000
1	3817174	3817392	10	192.500000
1	3817399	3817553	11	101.700000
1	4711162	4711244	12	59.490000
1	4815425	4815634	13	106.960000
1	4815706	4815796	14	62.170000
1	5957471	5957639	15	97.770000
1	6508087	6508179	16	50.970000
1	6550653	6550742	17	60.240000
1	6614534	6614608	18	56.330000
1	6844790	6844887	19	78.670000
1	7259255	7259349	20	55.270000
1	8002579	8002688	21	54.500000
1	8021624	8021814	22	112.900000
1	8227191	8227386	23	148.890000
1	8933617	8933767	24	94.190000
1	8943740	8943936	25	101.080000
1	9313274	9313381	26	53.800000
1	9750000	9750103	27	52.120000
1	9989545	9989754	28	138.500000
1	10895907	10896106	29	84.800000
1	11018729	11018980	30	223.820000
1	11742571	11742821	31	316.900000
1	11866151	11866319	32	59.460000
1	11968620	11968727	33	52.870000
1	12493606	12493812	34	160.490000
1	14919979	14920163	35	117.980000
1	15052264	15052374	36	58.650000
1	15059911	15060036	37	58.650000
1	15943791	15943921	38	76.940000
1	16442524	16442759	39	183.670000
1	16494230	16494402	40	118.330000
1	16693528	16693628	41	69.530000
1	16767565	16767655	42	63.380000
1	16840508	16840603	43	51.110000
1	17019985	17020066	44	50.280000
1	17223015	17223194	45	64.380000
1	17265313	17265518	46	94.150000
1	18580835	18580886	47	56.770000
1	18624902	18625103	48	88.720000
1	18807364	18807472	49	116.440000
1	18964283	18964429	50	91.740000
1	18978413	18978645	51	199.220000
1	19680196	19680398	52	171.300000
1	19967060	19967211	53	105.870000
1	20113558	20113673	54	54.610000
1	20729396	20729545	55	54.680000
1	20810630	20810772	56	63.800000
1	21054530	21054608	57	57.690000
1	22778308	22778398	58	59.490000
1	22778791	22778868	59	50.490000
1	22817031	22817105	60	66.900000
1	23494202	23494393	61	87.160000
1	23697427	23697588	62	84.120000
1	23697669	23697747	63	55.540000
1	23881546	23881689	64	97.700000
1	23924988	23925165	65	60.730000
1	24230397	24230508	66	82.530000
1	24634959	24635090	67	66.830000
1	24741913	24742024	68	54.810000
1	25349539	25349683	69	54.680000
1	26137408	26137576	70	125.020000
1	26232465	26232738	71	189.370000
1	26232751	26233018	72	105.160000
1	26361857	26361986	73	60.240000
1	26735150	26735246	74	57.890000
1	26736757	26736865	75	53.480000
1	26737111	26737269	76	82.330000
1	26856124	26856217	77	57.130000
1	27051599	27051692	78	59.660000
1	27191738	27191876	79	77.380000
1	27286814	27286932	80	58.680000
1	27337708	27337814	81	53.810000
1	27562013	27562203	82	79.820000
1	27676469	27676554	83	53.140000
1	27677544	27677655	84	54.140000
1	27816767	27816860	85	52.880000
1	27853873	27854054	86	91.950000
1	27863413	27863566	87	98.970000
1	27901761	27901975	88	82.760000
1	28241280	28241418	89	83.800000
1	28522975	28523094	90	70.240000
1	28696582	28696716	91	68.850000
1	28832337	28832458	92	63.950000
1	29062861	29062963	93	50.220000
1	29063109	29063248	94	76.780000
1	29448792	29448964	95	174.190000
1	29451169	29451384	96	245.130000
1	31277860	31277995	97	75.980000
1	32404114	32404318	98	125.560000
1	32757478	32757652	99	84.470000
1	32757698	32757799	100	50.050000
1	32816700	32816826	101	64.260000
1	32903937	32904042	102	51.460000
1	33202450	33202666	103	214.540000
1	33207093	33207244	104	86.080000
1	33225747	33225886	105	65.310000
1	33282895	33283038	106	83.500000
1	33336645	33336784	107	71.620000
1	34628753	34629023	108	131.670000
1	35325468	35325569	109	51.840000
1	36023239	36023390	110	113.760000
1	36929907	36930145	111	116.990000
1	37236880	37237106	112	133.480000
1	37313524	37313665	113	58.650000
1	37407976	37408059	114	54.250000
1	38512597	38512755	115	115.970000
1	39269779	39269908	116	98.390000
1	39456470	39456721	117	256.030000
1	40176412	40176584	118	92.240000
1	40367965	40368065	119	50.920000
1	40388169	40388340	120	145.000000
1	41157904	41157989	121	58.790000
1	41807883	41808079	122	193.980000
1	41898493	41898640	123	61.740000
1	42800902	42801056	124	88.610000
1	43474266	43474664	125	309.920000
1	43834008	43834116	126	51.070000
1	43918802	43918949	127	95.990000
1	44015992	44016100	128	56.790000
1	44126125	44126428	129	240.530000
1	44412172	44412298	130	80.260000
1	45008798	45009218	131	463.020000
1	45452237	45452375	132	81.110000
1	45956806	45956948	133	79.040000
1	45987513	45987687	134	163.200000
1	46598534	46598761	135	173.150000
1	46768954	46769089	136	69.060000
1	46982838	46983071	137	117.170000
1	48509370	48509493	138	63.260000
1	48680299	48680431	139	92.600000
1	49176236	49176341	140	51.460000
1	51166007	51166173	141	130.740000
1	51443932	51444064	142	54.680000
1	53018443	53018527	143	59.490000
1	53308402	53308498	144	50.240000
1	53837082	53837190	145	56.440000
1	54955022	54955215	146	91.380000
1	55008063	55008153	147	54.010000
1	56842502	56842617	148	59.490000
1	57015903	57016015	149	58.650000
1	57577938	57578065	150	66.830000
1	59448486	59448619	151	58.650000
1	59538456	59538635	152	75.580000
1	60280193	60280269	153	66.030000
1	62054795	62055003	154	118.320000
1	62866889	62867031	155	118.980000
1	63655523	63655632	156	64.730000
1	63783122	63783235	157	70.200000
1	63787570	63787696	158	78.020000
1	63796363	63796586	159	140.580000
1	64240901	64241098	160	188.480000
1	64938679	64938881	161	187.080000
1	64959617	64959794	162	120.970000
1	64959795	64959889	163	61.690000
1	65491970	65492137	164	88.180000
1	65615142	65615266	165	87.310000
1	67924823	67925002	166	250.180000
1	68215296	68215475	167	54.680000
1	68699044	68699147	168	55.360000
1	68742251	68742472	169	196.140000
1	68759791	68760106	170	475.040000
1	68930705	68930871	171	226.970000
1	69709966	69710234	172	396.390000
1	71928101	71928246	173	196.140000
1	73459064	73459131	174	58.010000
1	74710906	74711204	175	549.900000
