chr1	1590389	1590390	151	chr1	1590466	1590467	m	9.29865	-	77
chr1	1590457	1590458	191	chr1	1590466	1590467	m	9.29865	-	9
chr1	1590521	1590522	181	chr1	1590553	1590554	m	8.11703	-	32
chr1	1590546	1590547	182	chr1	1590553	1590554	m	8.11703	-	7
chr1	1590747	1590748	180	chr1	1590737	1590738	m	7.87805	-	-10
chr1	1590900	1590901	176	chr1	1590737	1590738	m	7.87805	-	-163
chr1	1591018	1591019	179	chr1	1590737	1590738	m	7.87805	-	-281
chr1	1591202	1591203	154	chr1	1590737	1590738	m	7.87805	-	-465
chr1	1591212	1591213	194	chr1	1590737	1590738	m	7.87805	-	-475
chr1	1655692	1655693	147	chr1	1655770	1655771	m	8.43186	-	78
chr1	1655729	1655730	112	chr1	1655770	1655771	m	8.43186	-	41
chr1	1655861	1655862	129	chr1	1655854	1655855	m	8.11703	-	-7
chr1	1656004	1656005	152	chr1	1656026	1656027	m	7.87805	-	22
chr1	7611155	7611156	141	chr1	7611587	7611588	m	7.32385	-	432
chr1	7611235	7611236	147	chr1	7611587	7611588	m	7.32385	-	352
chr1	7611309	7611310	166	chr1	7611587	7611588	m	7.32385	-	278
chr1	7611369	7611370	92	chr1	7611587	7611588	m	7.32385	-	218
chr1	7611387	7611388	98	chr1	7611587	7611588	m	7.32385	-	200
chr1	7611545	7611546	192	chr1	7611587	7611588	m	7.32385	-	42
chr1	7611588	7611589	148	chr1	7611587	7611588	m	7.32385	-	-1
chr1	7611942	7611943	108	chr1	7611587	7611588	m	7.32385	-	-355
chr1	7632608	7632609	173	chr1	7633084	7633085	m	8.30507	+	-476
chr1	7632698	7632699	164	chr1	7633084	7633085	m	8.30507	+	-386
chr1	7632751	7632752	164	chr1	7633084	7633085	m	8.30507	+	-333
chr1	7633013	7633014	93	chr1	7633084	7633085	m	8.30507	+	-71
chr1	7633289	7633290	112	chr1	7633084	7633085	m	8.30507	+	205
chr1	7633308	7633309	140	chr1	7633084	7633085	m	8.30507	+	224
