chr1	762236	762237	154	chr1	762717	762718	m	7.10638	-	481
chr1	762368	762369	164	chr1	762717	762718	m	7.10638	-	349
chr1	762387	762388	273	chr1	762717	762718	m	7.10638	-	330
chr1	762398	762399	208	chr1	762717	762718	m	7.10638	-	319
chr1	762678	762679	241	chr1	762717	762718	m	7.10638	-	39
chr1	762722	762723	123	chr1	762717	762718	m	7.10638	-	-5
chr1	850457	850458	178	chr1	850597	850598	m	6.79934	-	140
chr1	850458	850459	155	chr1	850597	850598	m	6.79934	-	139
chr1	850630	850631	206	chr1	850597	850598	m	6.79934	-	-33
chr1	850775	850776	167	chr1	850597	850598	m	6.79934	-	-178
chr1	850868	850869	158	chr1	850597	850598	m	6.79934	-	-271
chr1	850868	850869	159	chr1	850597	850598	m	6.79934	-	-271
chr1	851026	851027	168	chr1	850597	850598	m	6.79934	-	-429
chr1	851094	851095	125	chr1	850597	850598	m	6.79934	-	-497
chr1	1590337	1590338	171	chr1	1590466	1590467	m	8.2391	-	129
chr1	1590485	1590486	110	chr1	1590466	1590467	m	8.2391	-	-19
chr1	1591198	1591199	122	chr1	1590737	1590738	m	7.25432	-	-461
chr1	1591198	1591199	222	chr1	1590737	1590738	m	7.25432	-	-461
chr1	1591223	1591224	172	chr1	1590737	1590738	m	7.25432	-	-486
chr1	1655245	1655246	144	chr1	1655571	1655572	m	6.81126	+	-326
chr1	1655255	1655256	162	chr1	1655571	1655572	m	6.81126	+	-316
chr1	1655275	1655276	179	chr1	1655571	1655572	m	6.81126	+	-296
chr1	1655283	1655284	167	chr1	1655571	1655572	m	6.81126	+	-288
chr1	1655605	1655606	192	chr1	1655571	1655572	m	6.81126	+	34
chr1	1655630	1655631	140	chr1	1655571	1655572	m	6.81126	+	59
chr1	1655698	1655699	124	chr1	1655770	1655771	m	7.37131	-	72
chr1	1655844	1655845	58	chr1	1655854	1655855	m	7.37131	-	10
chr1	1656480	1656481	153	chr1	1656026	1656027	m	7.25432	-	-454
chr1	2480496	2480497	171	chr1	2480367	2480368	m	7.57113	+	129
chr1	2480503	2480504	167	chr1	2480367	2480368	m	7.57113	+	136
chr1	2480532	2480533	172	chr1	2480367	2480368	m	7.57113	+	165
chr1	2480661	2480662	186	chr1	2480367	2480368	m	7.57113	+	294
chr1	2480740	2480741	126	chr1	2480367	2480368	m	7.57113	+	373
chr1	3541237	3541238	205	chr1	3541355	3541356	m	9.61718	+	-118
chr1	3773916	3773917	100	chr1	3774028	3774029	m	6.83299	-	112
chr1	3773999	3774000	115	chr1	3774028	3774029	m	6.83299	-	29
chr1	6116978	6116979	157	chr1	6117368	6117369	m	9.2983	+	-390
chr1	6117033	6117034	154	chr1	6117368	6117369	m	9.2983	+	-335
chr1	6117035	6117036	181	chr1	6117368	6117369	m	9.2983	+	-333
chr1	6117036	6117037	162	chr1	6117368	6117369	m	9.2983	+	-332
chr1	6117337	6117338	167	chr1	6117368	6117369	m	9.2983	+	-31
chr1	6117568	6117569	175	chr1	6117368	6117369	m	9.2983	+	200
chr1	6117849	6117850	180	chr1	6117368	6117369	m	9.2983	+	481
chr1	7422635	7422636	164	chr1	7423130	7423131	m	7.60941	+	-495
chr1	7422705	7422706	157	chr1	7423130	7423131	m	7.60941	+	-425
chr1	7422706	7422707	190	chr1	7423130	7423131	m	7.60941	+	-424
chr1	7422778	7422779	145	chr1	7423130	7423131	m	7.60941	+	-352
chr1	7422941	7422942	166	chr1	7423130	7423131	m	7.60941	+	-189
chr1	7422980	7422981	169	chr1	7423130	7423131	m	7.60941	+	-150
chr1	7423011	7423012	155	chr1	7423130	7423131	m	7.60941	+	-119
chr1	7423228	7423229	147	chr1	7423130	7423131	m	7.60941	+	98
chr1	7423228	7423229	168	chr1	7423130	7423131	m	7.60941	+	98
chr1	7423255	7423256	166	chr1	7423130	7423131	m	7.60941	+	125
chr1	7423440	7423441	154	chr1	7423130	7423131	m	7.60941	+	310
chr1	7423515	7423516	148	chr1	7423130	7423131	m	7.60941	+	385
chr1	7887314	7887315	263	chr1	7887234	7887235	m	6.96198	+	80
chr1	7887371	7887372	156	chr1	7887443	7887444	m	9.20403	+	-72
chr1	7887378	7887379	217	chr1	7887443	7887444	m	9.20403	+	-65
chr1	7887450	7887451	96	chr1	7887443	7887444	m	9.20403	+	7
chr1	7887602	7887603	109	chr1	7887443	7887444	m	9.20403	+	159
chr1	7887663	7887664	158	chr1	7887443	7887444	m	9.20403	+	220
chr1	7887749	7887750	178	chr1	7887443	7887444	m	9.20403	+	306
chr1	7887752	7887753	86	chr1	7887443	7887444	m	9.20403	+	309
chr1	7887764	7887765	121	chr1	7887443	7887444	m	9.20403	+	321
chr1	10134147	10134148	191	chr1	10134538	10134539	m	9.1328	-	391
chr1	10134153	10134154	200	chr1	10134538	10134539	m	9.1328	-	385
chr1	10134160	10134161	155	chr1	10134538	10134539	m	9.1328	-	378
chr1	10134234	10134235	180	chr1	10134538	10134539	m	9.1328	-	304
chr1	10134236	10134237	157	chr1	10134538	10134539	m	9.1328	-	302
chr1	10134282	10134283	155	chr1	10134538	10134539	m	9.1328	-	256
chr1	10134283	10134284	159	chr1	10134538	10134539	m	9.1328	-	255
chr1	10134305	10134306	114	chr1	10134538	10134539	m	9.1328	-	233
chr1	10134329	10134330	149	chr1	10134538	10134539	m	9.1328	-	209
chr1	10134675	10134676	152	chr1	10134538	10134539	m	9.1328	-	-137
chr1	10134817	10134818	179	chr1	10134538	10134539	m	9.1328	-	-279
chr1	10658251	10658252	200	chr1	10658576	10658577	m	7.68723	-	325
chr1	10658267	10658268	168	chr1	10658576	10658577	m	7.68723	-	309
chr1	10658297	10658298	153	chr1	10658576	10658577	m	7.68723	-	279
chr1	10658414	10658415	169	chr1	10658576	10658577	m	7.68723	-	162
chr1	10658891	10658892	68	chr1	10658576	10658577	m	7.68723	-	-315
chr1	10797913	10797914	170	chr1	10798392	10798393	m	9.2089	+	-479
chr1	10798124	10798125	161	chr1	10798392	10798393	m	9.2089	+	-268
chr1	10798367	10798368	143	chr1	10798392	10798393	m	9.2089	+	-25
chr1	10798614	10798615	143	chr1	10798392	10798393	m	9.2089	+	222
chr1	10798768	10798769	174	chr1	10798392	10798393	m	9.2089	+	376
chr1	11865091	11865092	154	chr1	11865575	11865576	m	7.17546	+	-484
chr1	11865178	11865179	165	chr1	11865575	11865576	m	7.17546	+	-397
chr1	11865206	11865207	110	chr1	11865575	11865576	m	7.17546	+	-369
chr1	12221567	12221568	172	chr1	12222047	12222048	m	6.90197	-	480
chr1	12221723	12221724	161	chr1	12222047	12222048	m	6.90197	-	324
chr1	12221814	12221815	155	chr1	12222047	12222048	m	6.90197	-	233
chr1	12221853	12221854	173	chr1	12222047	12222048	m	6.90197	-	194
chr1	12221862	12221863	190	chr1	12222047	12222048	m	6.90197	-	185
chr1	12221891	12221892	191	chr1	12222047	12222048	m	6.90197	-	156
chr1	12222034	12222035	150	chr1	12222047	12222048	m	6.90197	-	13
chr1	12222069	12222070	191	chr1	12222047	12222048	m	6.90197	-	-22
chr1	12222152	12222153	109	chr1	12222047	12222048	m	6.90197	-	-105
chr1	12222194	12222195	156	chr1	12222047	12222048	m	6.90197	-	-147
chr1	12222214	12222215	143	chr1	12222047	12222048	m	6.90197	-	-167
chr1	12222268	12222269	174	chr1	12222047	12222048	m	6.90197	-	-221
chr1	12589074	12589075	152	chr1	12589547	12589548	m	8.82103	+	-473
chr1	12589081	12589082	159	chr1	12589547	12589548	m	8.82103	+	-466
chr1	12589393	12589394	177	chr1	12589547	12589548	m	8.82103	+	-154
chr1	12589812	12589813	145	chr1	12589547	12589548	m	8.82103	+	265
chr1	14546416	14546417	129	chr1	14546863	14546864	m	7.62063	-	447
chr1	14546586	14546587	155	chr1	14546863	14546864	m	7.62063	-	277
chr1	14546605	14546606	183	chr1	14546863	14546864	m	7.62063	-	258
chr1	14546816	14546817	180	chr1	14546863	14546864	m	7.62063	-	47
chr1	14546839	14546840	115	chr1	14546863	14546864	m	7.62063	-	24
chr1	14546878	14546879	145	chr1	14546863	14546864	m	7.62063	-	-15
chr1	14546985	14546986	157	chr1	14546863	14546864	m	7.62063	-	-122
chr1	14546989	14546990	176	chr1	14546863	14546864	m	7.62063	-	-126
chr1	14546990	14546991	157	chr1	14546863	14546864	m	7.62063	-	-127
chr1	14547112	14547113	165	chr1	14546863	14546864	m	7.62063	-	-249
chr1	16060557	16060558	21150061	chr1	16061047	16061048	m	6.96532	+	-490
chr1	16060602	16060603	155	chr1	16061047	16061048	m	6.96532	+	-445
chr1	16060637	16060638	166	chr1	16061047	16061048	m	6.96532	+	-410
chr1	16060644	16060645	152	chr1	16061047	16061048	m	6.96532	+	-403
chr1	16060667	16060668	193	chr1	16061047	16061048	m	6.96532	+	-380
chr1	16060931	16060932	325	chr1	16061047	16061048	m	6.96532	+	-116
chr1	16061116	16061117	167	chr1	16061047	16061048	m	6.96532	+	69
chr1	16061150	16061151	155	chr1	16061047	16061048	m	6.96532	+	103
chr1	16065664	16065665	123	chr1	16065946	16065947	m	7.2509	+	-282
chr1	16065682	16065683	151	chr1	16065946	16065947	m	7.2509	+	-264
chr1	16065866	16065867	262	chr1	16065946	16065947	m	7.2509	+	-80
chr1	16066032	16066033	182	chr1	16065946	16065947	m	7.2509	+	86
chr1	16066052	16066053	102	chr1	16065946	16065947	m	7.2509	+	106
chr1	16066119	16066120	170	chr1	16065946	16065947	m	7.2509	+	173
chr1	16066200	16066201	167	chr1	16065946	16065947	m	7.2509	+	254
chr1	16066209	16066210	152	chr1	16065946	16065947	m	7.2509	+	263
chr1	16066300	16066301	156	chr1	16065946	16065947	m	7.2509	+	354
chr1	16066305	16066306	200	chr1	16065946	16065947	m	7.2509	+	359
