chr1	1590952	1590953	104	chr1	1590737	1590738	m	7.87805	-	-215
chr1	1656521	1656522	81	chr1	1656026	1656027	m	7.87805	-	-495
chr1	7611103	7611104	162	chr1	7611587	7611588	m	7.32385	-	484
chr1	7611163	7611164	87	chr1	7611587	7611588	m	7.32385	-	424
chr1	7611247	7611248	170	chr1	7611587	7611588	m	7.32385	-	340
chr1	7611281	7611282	160	chr1	7611587	7611588	m	7.32385	-	306
chr1	7611305	7611306	169	chr1	7611587	7611588	m	7.32385	-	282
chr1	7611345	7611346	163	chr1	7611587	7611588	m	7.32385	-	242
chr1	7611350	7611351	133	chr1	7611587	7611588	m	7.32385	-	237
chr1	7611363	7611364	146	chr1	7611587	7611588	m	7.32385	-	224
chr1	7611488	7611489	143	chr1	7611587	7611588	m	7.32385	-	99
chr1	7611507	7611508	53	chr1	7611587	7611588	m	7.32385	-	80
chr1	7611596	7611597	90	chr1	7611587	7611588	m	7.32385	-	-9
chr1	7611607	7611608	74	chr1	7611587	7611588	m	7.32385	-	-20
chr1	7611649	7611650	168	chr1	7611587	7611588	m	7.32385	-	-62
chr1	7611825	7611826	171	chr1	7611587	7611588	m	7.32385	-	-238
chr1	7611839	7611840	113	chr1	7611587	7611588	m	7.32385	-	-252
chr1	7611849	7611850	127	chr1	7611587	7611588	m	7.32385	-	-262
chr1	7611866	7611867	201	chr1	7611587	7611588	m	7.32385	-	-279
chr1	7611891	7611892	102	chr1	7611587	7611588	m	7.32385	-	-304
chr1	7612000	7612001	164	chr1	7611587	7611588	m	7.32385	-	-413
chr1	7612086	7612087	146	chr1	7611587	7611588	m	7.32385	-	-499
chr1	7632891	7632892	140	chr1	7633084	7633085	m	8.30507	+	-193
chr1	7632901	7632902	118	chr1	7633084	7633085	m	8.30507	+	-183
chr1	7633015	7633016	84	chr1	7633084	7633085	m	8.30507	+	-69
chr1	7633168	7633169	130	chr1	7633084	7633085	m	8.30507	+	84
chr1	7633236	7633237	178	chr1	7633084	7633085	m	8.30507	+	152
chr1	7633283	7633284	144	chr1	7633084	7633085	m	8.30507	+	199
chr1	7633289	7633290	157	chr1	7633084	7633085	m	8.30507	+	205
chr1	7633303	7633304	129	chr1	7633084	7633085	m	8.30507	+	219
chr1	7887072	7887073	135	chr1	7887444	7887445	m	8.6453	+	-372
chr1	7887208	7887209	196	chr1	7887444	7887445	m	8.6453	+	-236
chr1	7887234	7887235	119	chr1	7887444	7887445	m	8.6453	+	-210
chr1	7887243	7887244	104	chr1	7887444	7887445	m	8.6453	+	-201
chr1	7887348	7887349	312	chr1	7887444	7887445	m	8.6453	+	-96
chr1	7887471	7887472	136	chr1	7887444	7887445	m	8.6453	+	27
chr1	7887473	7887474	108	chr1	7887444	7887445	m	8.6453	+	29
chr1	7887480	7887481	106	chr1	7887444	7887445	m	8.6453	+	36
chr1	7887582	7887583	167	chr1	7887444	7887445	m	8.6453	+	138
chr1	7887616	7887617	164	chr1	7887444	7887445	m	8.6453	+	172
chr1	7887639	7887640	63	chr1	7887444	7887445	m	8.6453	+	195
chr1	7887666	7887667	151	chr1	7887444	7887445	m	8.6453	+	222
chr1	7887680	7887681	167	chr1	7887444	7887445	m	8.6453	+	236
chr1	7887799	7887800	144	chr1	7887444	7887445	m	8.6453	+	355
chr1	7887853	7887854	90	chr1	7887444	7887445	m	8.6453	+	409
chr1	7887853	7887854	98	chr1	7887444	7887445	m	8.6453	+	409
chr1	9362565	9362566	169	chr1	9362977	9362978	m	7.30005	-	412
chr1	9362579	9362580	157	chr1	9362977	9362978	m	7.30005	-	398
chr1	9362920	9362921	75	chr1	9362977	9362978	m	7.30005	-	57
chr1	9362991	9362992	153	chr1	9362977	9362978	m	7.30005	-	-14
chr1	9363036	9363037	150	chr1	9362977	9362978	m	7.30005	-	-59
chr1	9363041	9363042	182	chr1	9362977	9362978	m	7.30005	-	-64
chr1	9363053	9363054	164	chr1	9362977	9362978	m	7.30005	-	-76
chr1	9363088	9363089	279	chr1	9362977	9362978	m	7.30005	-	-111
chr1	9363161	9363162	161	chr1	9362977	9362978	m	7.30005	-	-184
chr1	9363182	9363183	144	chr1	9362977	9362978	m	7.30005	-	-205
chr1	9363364	9363365	157	chr1	9362977	9362978	m	7.30005	-	-387
chr1	12141779	12141780	98	chr1	12142015	12142016	m	9.21124	-	236
chr1	12141791	12141792	112	chr1	12142015	12142016	m	9.21124	-	224
chr1	12141797	12141798	74	chr1	12142015	12142016	m	9.21124	-	218
chr1	12141905	12141906	155	chr1	12142015	12142016	m	9.21124	-	110
chr1	12141917	12141918	102	chr1	12142015	12142016	m	9.21124	-	98
chr1	12141930	12141931	162	chr1	12142015	12142016	m	9.21124	-	85
chr1	12142023	12142024	161	chr1	12142015	12142016	m	9.21124	-	-8
chr1	12142023	12142024	162	chr1	12142015	12142016	m	9.21124	-	-8
chr1	12142126	12142127	159	chr1	12142067	12142068	m	9.21124	-	-59
chr1	12142206	12142207	147	chr1	12142067	12142068	m	9.21124	-	-139
chr1	12142221	12142222	86	chr1	12142067	12142068	m	9.21124	-	-154
chr1	12142343	12142344	110	chr1	12142067	12142068	m	9.21124	-	-276
