chr1	1590401	1590402	128	chr1	1590466	1590467	m	9.29865	-	65
chr1	1590554	1590555	119	chr1	1590553	1590554	m	8.11703	-	-1
chr1	1590991	1590992	125	chr1	1590737	1590738	m	7.87805	-	-254
chr1	1591097	1591098	336	chr1	1590737	1590738	m	7.87805	-	-360
chr1	1655702	1655703	133	chr1	1655770	1655771	m	8.43186	-	68
chr1	1655808	1655809	147	chr1	1655770	1655771	m	8.43186	-	-38
chr1	1656481	1656482	151	chr1	1656026	1656027	m	7.87805	-	-455
chr1	7611200	7611201	168	chr1	7611587	7611588	m	7.32385	-	387
chr1	7611266	7611267	208	chr1	7611587	7611588	m	7.32385	-	321
chr1	7611293	7611294	203	chr1	7611587	7611588	m	7.32385	-	294
chr1	7611308	7611309	167	chr1	7611587	7611588	m	7.32385	-	279
chr1	7611333	7611334	163	chr1	7611587	7611588	m	7.32385	-	254
chr1	7611348	7611349	154	chr1	7611587	7611588	m	7.32385	-	239
chr1	7611367	7611368	164	chr1	7611587	7611588	m	7.32385	-	220
chr1	7611380	7611381	186	chr1	7611587	7611588	m	7.32385	-	207
chr1	7611395	7611396	225	chr1	7611587	7611588	m	7.32385	-	192
chr1	7611422	7611423	171	chr1	7611587	7611588	m	7.32385	-	165
chr1	7611453	7611454	108	chr1	7611587	7611588	m	7.32385	-	134
chr1	7611492	7611493	322	chr1	7611587	7611588	m	7.32385	-	95
chr1	7611552	7611553	181	chr1	7611587	7611588	m	7.32385	-	35
chr1	7611582	7611583	179	chr1	7611587	7611588	m	7.32385	-	5
chr1	7611723	7611724	196	chr1	7611587	7611588	m	7.32385	-	-136
chr1	7611782	7611783	116	chr1	7611587	7611588	m	7.32385	-	-195
chr1	7611845	7611846	145	chr1	7611587	7611588	m	7.32385	-	-258
chr1	7611920	7611921	155	chr1	7611587	7611588	m	7.32385	-	-333
chr1	7632733	7632734	161	chr1	7633084	7633085	m	8.30507	+	-351
chr1	7632760	7632761	343	chr1	7633084	7633085	m	8.30507	+	-324
chr1	7633015	7633016	161	chr1	7633084	7633085	m	8.30507	+	-69
chr1	7633030	7633031	188	chr1	7633084	7633085	m	8.30507	+	-54
chr1	7633085	7633086	143	chr1	7633084	7633085	m	8.30507	+	1
chr1	7633089	7633090	173	chr1	7633084	7633085	m	8.30507	+	5
chr1	7633169	7633170	167	chr1	7633084	7633085	m	8.30507	+	85
chr1	7633184	7633185	146	chr1	7633084	7633085	m	8.30507	+	100
chr1	7633221	7633222	81	chr1	7633084	7633085	m	8.30507	+	137
chr1	7633311	7633312	169	chr1	7633084	7633085	m	8.30507	+	227
chr1	7633344	7633345	169	chr1	7633084	7633085	m	8.30507	+	260
chr1	7633380	7633381	337	chr1	7633084	7633085	m	8.30507	+	296
chr1	7633382	7633383	179	chr1	7633084	7633085	m	8.30507	+	298
chr1	7633408	7633409	167	chr1	7633084	7633085	m	8.30507	+	324
chr1	7633458	7633459	181	chr1	7633084	7633085	m	8.30507	+	374
chr1	7633469	7633470	159	chr1	7633084	7633085	m	8.30507	+	385
chr1	7886956	7886957	166	chr1	7887444	7887445	m	8.6453	+	-488
chr1	7887085	7887086	160	chr1	7887444	7887445	m	8.6453	+	-359
chr1	7887104	7887105	199	chr1	7887444	7887445	m	8.6453	+	-340
chr1	7887314	7887315	135	chr1	7887444	7887445	m	8.6453	+	-130
chr1	7887348	7887349	203	chr1	7887444	7887445	m	8.6453	+	-96
chr1	7887543	7887544	195	chr1	7887444	7887445	m	8.6453	+	99
chr1	7887555	7887556	75	chr1	7887444	7887445	m	8.6453	+	111
chr1	7887862	7887863	109	chr1	7887444	7887445	m	8.6453	+	418
chr1	7887878	7887879	179	chr1	7887444	7887445	m	8.6453	+	434
chr1	7887931	7887932	180	chr1	7887444	7887445	m	8.6453	+	487
chr1	9362542	9362543	216	chr1	9362977	9362978	m	7.30005	-	435
chr1	9362693	9362694	123	chr1	9362977	9362978	m	7.30005	-	284
chr1	9362729	9362730	195	chr1	9362977	9362978	m	7.30005	-	248
chr1	9362746	9362747	158	chr1	9362977	9362978	m	7.30005	-	231
chr1	9362970	9362971	156	chr1	9362977	9362978	m	7.30005	-	7
chr1	9362982	9362983	198	chr1	9362977	9362978	m	7.30005	-	-5
chr1	9363204	9363205	171	chr1	9362977	9362978	m	7.30005	-	-227
chr1	9363262	9363263	362	chr1	9362977	9362978	m	7.30005	-	-285
chr1	12141628	12141629	89	chr1	12142015	12142016	m	9.21124	-	387
chr1	12141791	12141792	328	chr1	12142015	12142016	m	9.21124	-	224
chr1	12141940	12141941	182	chr1	12142015	12142016	m	9.21124	-	75
chr1	12141941	12141942	153	chr1	12142015	12142016	m	9.21124	-	74
chr1	12142032	12142033	93	chr1	12142041	12142042	m	9.21124	-	9
chr1	12142056	12142057	142	chr1	12142067	12142068	m	9.21124	-	11
chr1	12142383	12142384	142	chr1	12142067	12142068	m	9.21124	-	-316
chr1	12142529	12142530	143	chr1	12142067	12142068	m	9.21124	-	-462
chr1	16082805	16082806	207	chr1	16083090	16083091	m	8.76811	-	285
chr1	16082897	16082898	112	chr1	16083090	16083091	m	8.76811	-	193
chr1	16082899	16082900	162	chr1	16083090	16083091	m	8.76811	-	191
chr1	16082902	16082903	169	chr1	16083090	16083091	m	8.76811	-	188
chr1	16082929	16082930	70	chr1	16083090	16083091	m	8.76811	-	161
chr1	16083044	16083045	98	chr1	16083090	16083091	m	8.76811	-	46
chr1	16083117	16083118	111	chr1	16083090	16083091	m	8.76811	-	-27
chr1	16083146	16083147	168	chr1	16083090	16083091	m	8.76811	-	-56
chr1	16083183	16083184	154	chr1	16083090	16083091	m	8.76811	-	-93
chr1	16083219	16083220	157	chr1	16083090	16083091	m	8.76811	-	-129
chr1	16083241	16083242	113	chr1	16083090	16083091	m	8.76811	-	-151
chr1	16083245	16083246	369	chr1	16083090	16083091	m	8.76811	-	-155
chr1	16083311	16083312	276	chr1	16083090	16083091	m	8.76811	-	-221
chr1	16083317	16083318	169	chr1	16083090	16083091	m	8.76811	-	-227
chr1	16083342	16083343	176	chr1	16083090	16083091	m	8.76811	-	-252
chr1	16083420	16083421	56	chr1	16083090	16083091	m	8.76811	-	-330
chr1	16083508	16083509	151	chr1	16083090	16083091	m	8.76811	-	-418
chr1	16525014	16525015	205	chr1	16525498	16525499	m	8.02123	+	-484
chr1	16525019	16525020	183	chr1	16525498	16525499	m	8.02123	+	-479
chr1	16525023	16525024	170	chr1	16525498	16525499	m	8.02123	+	-475
chr1	16525158	16525159	186	chr1	16525498	16525499	m	8.02123	+	-340
chr1	16525303	16525304	105	chr1	16525498	16525499	m	8.02123	+	-195
chr1	16525343	16525344	163	chr1	16525498	16525499	m	8.02123	+	-155
chr1	16525352	16525353	159	chr1	16525498	16525499	m	8.02123	+	-146
chr1	16525641	16525642	169	chr1	16525498	16525499	m	8.02123	+	143
chr1	16525906	16525907	159	chr1	16525498	16525499	m	8.02123	+	408
chr1	16525933	16525934	187	chr1	16525498	16525499	m	8.02123	+	435
chr1	18646389	18646390	219	chr1	18646591	18646592	m	9.38129	+	-202
chr1	18646477	18646478	129	chr1	18646591	18646592	m	9.38129	+	-114
chr1	18646829	18646830	184	chr1	18646591	18646592	m	9.38129	+	238
chr1	18646848	18646849	179	chr1	18646591	18646592	m	9.38129	+	257
chr1	18647042	18647043	171	chr1	18646591	18646592	m	9.38129	+	451
chr1	18647069	18647070	283	chr1	18646591	18646592	m	9.38129	+	478
chr1	19775028	19775029	159	chr1	19775469	19775470	m	7.2238	+	-441
chr1	19775096	19775097	153	chr1	19775469	19775470	m	7.2238	+	-373
chr1	19775166	19775167	180	chr1	19775469	19775470	m	7.2238	+	-303
chr1	19775285	19775286	158	chr1	19775469	19775470	m	7.2238	+	-184
chr1	19775316	19775317	343	chr1	19775469	19775470	m	7.2238	+	-153
chr1	19775411	19775412	177	chr1	19775469	19775470	m	7.2238	+	-58
chr1	19775464	19775465	202	chr1	19775469	19775470	m	7.2238	+	-5
chr1	19775471	19775472	188	chr1	19775469	19775470	m	7.2238	+	2
chr1	19775526	19775527	111	chr1	19775469	19775470	m	7.2238	+	57
chr1	19775546	19775547	111	chr1	19775469	19775470	m	7.2238	+	77
